,DB ID,Wrestler,Opponent,Second,Score,Action,Successful,Technique,Defense,Flag,Author,Status
1509,958253,Amir Hossein Abbas ZARE,Hovhannes MAGHAKYAN,05:21,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1510,958253,Amir Hossein Abbas ZARE,Hovhannes MAGHAKYAN,05:07,2,To go behind,1,To go behind,0,,Ferid,Completed
1511,958253,Amir Hossein Abbas ZARE,Hovhannes MAGHAKYAN,05:01,2,Roll,1,Roll from parter,0,,Ferid,Completed
1512,958253,Amir Hossein Abbas ZARE,Hovhannes MAGHAKYAN,04:55,2,Roll,1,Roll from parter,0,,Ferid,Completed
1513,958253,Amir Hossein Abbas ZARE,Hovhannes MAGHAKYAN,04:05,2,Takedown,1,Single leg takedown,0,,Ferid,Completed
1514,958246,Ahmed Mahmoud Elsayed Mohamed KHALIL,Amir Hossein Abbas ZARE,05:26,2,To go behind,1,To go behind,0,,Ferid,Completed
1515,958246,Amir Hossein Abbas ZARE,Ahmed Mahmoud Elsayed Mohamed KHALIL,05:12,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1516,958246,Amir Hossein Abbas ZARE,Ahmed Mahmoud Elsayed Mohamed KHALIL,04:57,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1517,958246,Amir Hossein Abbas ZARE,Ahmed Mahmoud Elsayed Mohamed KHALIL,04:45,2,To go behind,1,To go behind,0,,Ferid,Completed
1518,958246,Amir Hossein Abbas ZARE,Ahmed Mahmoud Elsayed Mohamed KHALIL,04:37,2,Roll,1,Roll from parter,0,,Ferid,Completed
1519,958246,Amir Hossein Abbas ZARE,Ahmed Mahmoud Elsayed Mohamed KHALIL,04:32,2,Roll,1,Roll from parter,0,,Ferid,Completed
1520,958246,Amir Hossein Abbas ZARE,Ahmed Mahmoud Elsayed Mohamed KHALIL,04:29,2,Roll,1,Roll from parter,0,,Ferid,Completed
1521,958246,Amir Hossein Abbas ZARE,Ahmed Mahmoud Elsayed Mohamed KHALIL,04:20,2,Roll,1,Roll from parter,0,,Ferid,Completed
1522,958243,Amir Hossein Abbas ZARE,Alen KHUBULOV,04:42,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1523,958243,Alen KHUBULOV,Amir Hossein Abbas ZARE,04:39,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1524,958243,Amir Hossein Abbas ZARE,Alen KHUBULOV,04:35,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1525,958243,Amir Hossein Abbas ZARE,Alen KHUBULOV,04:26,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1526,958243,Amir Hossein Abbas ZARE,Alen KHUBULOV,04:20,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1527,958243,Amir Hossein Abbas ZARE,Alen KHUBULOV,04:12,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1528,958243,Amir Hossein Abbas ZARE,Alen KHUBULOV,04:05,0,Flag,0,From passivity,0,1.0,Ferid,Completed
1529,958243,Amir Hossein Abbas ZARE,Alen KHUBULOV,03:38,2,Takedown,1,Single leg takedown,0,,Ferid,Completed
1530,958243,Amir Hossein Abbas ZARE,Alen KHUBULOV,03:12,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1531,958243,Amir Hossein Abbas ZARE,Alen KHUBULOV,03:05,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1532,958243,Amir Hossein Abbas ZARE,Alen KHUBULOV,03:01,2,To go behind,1,To go behind,0,,Ferid,Completed
1533,958243,Alen KHUBULOV,Amir Hossein Abbas ZARE,02:48,0,Takedown,0,Single leg takedown,0,,Ferid,Completed
1534,958243,Alen KHUBULOV,Amir Hossein Abbas ZARE,02:40,1,Flag,0,From passivity,0,1.0,Ferid,Completed
1535,958243,Amir Hossein Abbas ZARE,Alen KHUBULOV,02:31,2,To go behind,1,Roll from parter,1,,Ferid,Completed
1536,958237,Amir Hossein Abbas ZARE,Mason Mark PARRIS,05:56,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1537,958237,Mason Mark PARRIS,Amir Hossein Abbas ZARE,05:37,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1538,958237,Amir Hossein Abbas ZARE,Mason Mark PARRIS,05:30,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1539,958237,Mason Mark PARRIS,Amir Hossein Abbas ZARE,05:24,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1540,958237,Mason Mark PARRIS,Amir Hossein Abbas ZARE,05:18,2,Takedown,1,Takedown,0,,Ferid,Completed
1541,959391,Yusup BATIRMURZAEV,Amir Hossein Abbas ZARE,04:30,0,Passivity,0,From passivity,1,,Ferid,Completed
1542,959391,Amir Hossein Abbas ZARE,Yusup BATIRMURZAEV,04:00,1,Passivity,1,From passivity,0,,Ferid,Completed
1543,959391,Amir Hossein Abbas ZARE,Yusup BATIRMURZAEV,02:33,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1544,959391,Yusup BATIRMURZAEV,Amir Hossein Abbas ZARE,02:04,0,Passivity,0,From passivity,0,,Ferid,Completed
1545,959391,Yusup BATIRMURZAEV,Amir Hossein Abbas ZARE,01:45,0,To go behind,0,To go behind,0,,Ferid,Completed
1546,959391,Amir Hossein Abbas ZARE,Yusup BATIRMURZAEV,01:41,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1547,959391,Amir Hossein Abbas ZARE,Yusup BATIRMURZAEV,01:11,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1548,959391,Amir Hossein Abbas ZARE,Yusup BATIRMURZAEV,01:02,2,Victory by fall,1,Victory by fall,0,,Ferid,Completed
1549,959389,Amir Hossein Abbas ZARE,Nick MATUHIN,05:30,2,To go behind,1,To go behind,0,,Ferid,Completed
1550,959389,Nick MATUHIN,Amir Hossein Abbas ZARE,05:01,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1551,959389,Amir Hossein Abbas ZARE,Nick MATUHIN,04:25,2,To go behind,1,To go behind,0,,Ferid,Completed
1552,959389,Amir Hossein Abbas ZARE,Nick MATUHIN,03:53,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1553,959389,Amir Hossein Abbas ZARE,Nick MATUHIN,03:22,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1554,959389,Nick MATUHIN,Amir Hossein Abbas ZARE,02:52,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1555,959389,Amir Hossein Abbas ZARE,Nick MATUHIN,02:03,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1556,959389,Amir Hossein Abbas ZARE,Nick MATUHIN,01:11,2,To go behind,1,To go behind,0,,Ferid,Completed
1557,959385,Amir Hossein Abbas ZARE,Bilial MAKHOV,04:44,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1558,959385,Bilial MAKHOV,Amir Hossein Abbas ZARE,02:27,1,Passivity,0,From passivity,1,,Ferid,Completed
1559,959385,Amir Hossein Abbas ZARE,Bilial MAKHOV,02:11,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1560,959385,Bilial MAKHOV,Amir Hossein Abbas ZARE,01:53,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1561,959385,Bilial MAKHOV,Amir Hossein Abbas ZARE,01:03,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1562,959385,Bilial MAKHOV,Amir Hossein Abbas ZARE,01:03,2,Passivity,1,From passivity,0,,Ferid,Completed
1563,959385,Amir Hossein Abbas ZARE,Bilial MAKHOV,00:34,2,To go behind,1,To go behind,0,,Ferid,Completed
1564,959385,Amir Hossein Abbas ZARE,Bilial MAKHOV,00:07,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1565,965039,Amir Hossein Abbas ZARE,Diaaeldin Kamal Gouda ABDELMOTTALEB,04:50,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1566,965039,Amir Hossein Abbas ZARE,Diaaeldin Kamal Gouda ABDELMOTTALEB,04:35,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1567,965039,Amir Hossein Abbas ZARE,Diaaeldin Kamal Gouda ABDELMOTTALEB,04:22,2,To go behind,1,To go behind,0,,Ferid,Completed
1568,965039,Amir Hossein Abbas ZARE,Diaaeldin Kamal Gouda ABDELMOTTALEB,04:03,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1569,965039,Amir Hossein Abbas ZARE,Diaaeldin Kamal Gouda ABDELMOTTALEB,03:39,2,Takedown,1,Single leg takedown,0,,Ferid,Completed
1570,965039,Amir Hossein Abbas ZARE,Diaaeldin Kamal Gouda ABDELMOTTALEB,03:19,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1571,965039,Amir Hossein Abbas ZARE,Diaaeldin Kamal Gouda ABDELMOTTALEB,03:10,2,To go behind,1,To go behind,0,,Ferid,Completed
1572,965036,Amir Hossein Abbas ZARE,Oleksandr KOLDOVSKYI,05:20,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1573,965036,Amir Hossein Abbas ZARE,Oleksandr KOLDOVSKYI,05:04,2,To go behind,1,To go behind,0,,Ferid,Completed
1574,965036,Amir Hossein Abbas ZARE,Oleksandr KOLDOVSKYI,04:39,2,To go behind,1,To go behind,0,,Ferid,Completed
1575,965036,Amir Hossein Abbas ZARE,Oleksandr KOLDOVSKYI,04:27,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1576,965036,Amir Hossein Abbas ZARE,Oleksandr KOLDOVSKYI,04:20,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1577,965036,Amir Hossein Abbas ZARE,Oleksandr KOLDOVSKYI,04:03,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1578,965036,Amir Hossein Abbas ZARE,Oleksandr KOLDOVSKYI,03:49,2,To go behind,1,To go behind,0,,Ferid,Completed
1579,965033,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,05:32,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1580,965033,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,05:06,0,Flag,1,From passivity,0,1.0,Ferid,Completed
1581,965033,Nicholas Edward GWIAZDOWSKI,Amir Hossein Abbas ZARE,04:46,0,Passivity,0,From passivity,1,,Ferid,Completed
1582,965033,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,04:40,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1583,965033,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,04:09,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1584,965033,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,03:50,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1585,965033,Nicholas Edward GWIAZDOWSKI,Amir Hossein Abbas ZARE,03:41,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1586,965033,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,03:40,0,To go behind,0,To go behind,0,,Ferid,Completed
1587,965033,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,03:30,0,Roll,0,Roll from parter,0,,Ferid,Completed
1588,965033,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,03:20,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1589,969021,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,05:57,0,Takedown,1,Single leg takedown,0,,Ferid,Completed
1590,969021,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,05:56,2,Flag,1,From passivity,0,1.0,Ferid,Completed
1591,969021,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,04:42,0,Takedown,1,Single leg takedown,0,,Ferid,Completed
1592,969021,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,04:11,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1593,969021,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,03:41,2,To go behind,1,To go behind,0,,Ferid,Completed
1594,969021,Dzianis KHRAMIANKOU,Amir Hossein Abbas ZARE,03:37,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1595,969021,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,03:07,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1596,969021,Dzianis KHRAMIANKOU,Amir Hossein Abbas ZARE,02:52,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1597,969021,Dzianis KHRAMIANKOU,Amir Hossein Abbas ZARE,02:43,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1598,969021,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,02:13,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1599,969021,Amir Hossein Abbas ZARE,Dzianis KHRAMIANKOU,02:11,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1600,969021,Dzianis KHRAMIANKOU,Amir Hossein Abbas ZARE,00:18,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1601,969021,Dzianis KHRAMIANKOU,Amir Hossein Abbas ZARE,00:18,0,Takedown,0,Double leg takedown,1,,Ferid,Completed
1602,969015,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,05:46,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1603,969015,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,05:00,4,To go behind,1,To go behind,0,,Ferid,Completed
1604,969015,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,04:40,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1605,969015,Amir Hossein Abbas ZARE,Nicholas Edward GWIAZDOWSKI,04:40,4,Takedown,1,Single leg takedown,0,,Ferid,Completed
1606,969012,Taha AKGUL,Amir Hossein Abbas ZARE,04:27,0,Passivity,0,From passivity,1,,Ferid,Completed
1607,969012,Amir Hossein Abbas ZARE,Taha AKGUL,03:57,1,Passivity,1,From passivity,0,,Ferid,Completed
1608,969012,Taha AKGUL,Amir Hossein Abbas ZARE,02:27,0,Passivity,0,From passivity,1,,Ferid,Completed
1609,969012,Amir Hossein Abbas ZARE,Taha AKGUL,01:57,1,Passivity,1,From passivity,0,,Ferid,Completed
1610,969012,Amir Hossein Abbas ZARE,Taha AKGUL,00:38,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1611,969012,Amir Hossein Abbas ZARE,Taha AKGUL,00:33,2,To go behind,1,To go behind,0,,Ferid,Completed
1612,969006,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,05:30,0,Takedown,0,Double leg takedown,1,,Ferid,Completed
1613,969006,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,04:40,0,Takedown,0,Double leg takedown,1,,Ferid,Completed
1614,969006,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,04:28,0,Passivity,0,From passivity,1,,Ferid,Completed
1615,969006,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,04:11,0,Takedown,0,Front headlock throw,1,,Ferid,Completed
1616,969006,Geno PETRIASHVILI,Amir Hossein Abbas ZARE,04:00,1,Passivity,1,From passivity,0,,Ferid,Completed
1617,969006,Geno PETRIASHVILI,Amir Hossein Abbas ZARE,04:00,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1618,969006,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,03:47,2,To go behind,1,To go behind,0,,Ferid,Completed
1619,969006,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,03:10,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1620,969006,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,02:57,2,To go behind,1,To go behind,0,,Ferid,Completed
1621,969006,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,02:07,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1622,969006,Geno PETRIASHVILI,Amir Hossein Abbas ZARE,01:57,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1623,969006,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,01:28,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1624,969006,Geno PETRIASHVILI,Amir Hossein Abbas ZARE,00:44,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1625,969006,Amir Hossein Abbas ZARE,Geno PETRIASHVILI,00:21,2,To go behind,1,To go behind,0,,Ferid,Completed
1626,973736,Oleg BOLTIN,Amir Hossein Abbas ZARE,04:28,0,Passivity,0,From passivity,1,,Ferid,Completed
1627,973736,Amir Hossein Abbas ZARE,Oleg BOLTIN,04:04,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1628,973736,Amir Hossein Abbas ZARE,Oleg BOLTIN,03:57,1,Passivity,1,From passivity,0,,Ferid,Completed
1629,973736,Amir Hossein Abbas ZARE,Oleg BOLTIN,02:51,2,To go behind,1,To go behind,0,,Ferid,Completed
1630,973736,Amir Hossein Abbas ZARE,Oleg BOLTIN,01:33,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1631,973736,Amir Hossein Abbas ZARE,Oleg BOLTIN,00:51,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1632,973736,Amir Hossein Abbas ZARE,Oleg BOLTIN,00:51,1,Takedown,1,Single leg takedown,0,,Ferid,Completed
1633,973736,Oleg BOLTIN,Amir Hossein Abbas ZARE,00:45,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1634,973736,Oleg BOLTIN,Amir Hossein Abbas ZARE,00:45,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1635,973736,Oleg BOLTIN,Amir Hossein Abbas ZARE,00:29,4,Takedown,1,Flag,0,1.0,Ferid,Completed
1636,973736,Amir Hossein Abbas ZARE,Oleg BOLTIN,00:17,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1637,973736,Amir Hossein Abbas ZARE,Oleg BOLTIN,00:13,2,To go behind,1,To go behind,0,,Ferid,Completed
1638,973736,Amir Hossein Abbas ZARE,Oleg BOLTIN,00:13,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1639,973734,Lkhagvagerel MUNKHTUR,Amir Hossein Abbas ZARE,04:36,0,Passivity,0,From passivity,1,,Ferid,Completed
1640,973734,Amir Hossein Abbas ZARE,Lkhagvagerel MUNKHTUR,04:14,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1641,973734,Amir Hossein Abbas ZARE,Lkhagvagerel MUNKHTUR,04:04,1,Passivity,1,From passivity,0,,Ferid,Completed
1642,973734,Amir Hossein Abbas ZARE,Lkhagvagerel MUNKHTUR,03:04,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1643,973734,Amir Hossein Abbas ZARE,Lkhagvagerel MUNKHTUR,02:36,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1644,973734,Lkhagvagerel MUNKHTUR,Amir Hossein Abbas ZARE,02:16,0,Passivity,0,From passivity,1,,Ferid,Completed
1645,973734,Amir Hossein Abbas ZARE,Lkhagvagerel MUNKHTUR,01:41,1,Passivity,1,From passivity,0,,Ferid,Completed
1646,973734,Amir Hossein Abbas ZARE,Lkhagvagerel MUNKHTUR,01:29,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1647,973734,Amir Hossein Abbas ZARE,Lkhagvagerel MUNKHTUR,00:43,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1648,973734,Lkhagvagerel MUNKHTUR,Amir Hossein Abbas ZARE,00:04,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1649,973731,BATIRMURZAEV Yusup,Amir Hossein Abbas ZARE,04:50,2,Roll,1,Roll from parter,0,,Ferid,Completed
1650,973731,BATIRMURZAEV Yusup,Amir Hossein Abbas ZARE,04:35,2,Roll,1,Roll from parter,0,,Ferid,Completed
1651,973731,BATIRMURZAEV Yusup,Amir Hossein Abbas ZARE,04:30,2,Roll,1,Roll from parter,0,,Ferid,Completed
1652,973731,BATIRMURZAEV Yusup,Amir Hossein Abbas ZARE,04:23,2,Roll,1,Roll from parter,0,,Ferid,Completed
1653,973731,Amir Hossein Abbas ZARE,BATIRMURZAEV Yusup,04:03,1,To go behind,1,To go behind,0,,Ferid,Completed
1654,973731,Amir Hossein Abbas ZARE,BATIRMURZAEV Yusup,03:48,2,To go behind,1,To go behind,0,,Ferid,Completed
1655,973731,Amir Hossein Abbas ZARE,BATIRMURZAEV Yusup,03:38,2,Roll,1,Roll from parter,0,,Ferid,Completed
1656,973731,BATIRMURZAEV Yusup,Amir Hossein Abbas ZARE,03:33,2,Flag,1,Escape,0,1.0,Ferid,Completed
1657,973731,Amir Hossein Abbas ZARE,BATIRMURZAEV Yusup,03:13,2,To go behind,0,To go behind,1,,Ferid,Completed
1658,973731,Amir Hossein Abbas ZARE,BATIRMURZAEV Yusup,02:55,2,To go behind,1,To go behind,0,,Ferid,Completed
1659,973731,Amir Hossein Abbas ZARE,BATIRMURZAEV Yusup,02:45,2,Roll,1,Roll from parter,0,,Ferid,Completed
1660,973731,Amir Hossein Abbas ZARE,BATIRMURZAEV Yusup,02:40,2,Roll,1,Roll from parter,0,,Ferid,Completed
1661,973731,Amir Hossein Abbas ZARE,BATIRMURZAEV Yusup,02:33,2,Roll,1,Roll from parter,0,,Ferid,Completed
1662,973731,Amir Hossein Abbas ZARE,BATIRMURZAEV Yusup,02:23,2,Roll,1,Roll from parter,0,,Ferid,Completed
1663,973731,Amir Hossein Abbas ZARE,BATIRMURZAEV Yusup,02:15,2,To go behind,1,To go behind,0,,Ferid,Completed
1664,973731,Amir Hossein Abbas ZARE,BATIRMURZAEV Yusup,02:00,2,Roll,1,Roll from parter,0,,Ferid,Completed
1665,979765,Zhiwei DENG,Amir Hossein Abbas ZARE,04:35,0,Passivity,0,From passivity,1,,Ferid,Completed
1666,979765,Amir Hossein Abbas ZARE,Zhiwei DENG,04:05,1,Passivity,1,From passivity,0,,Ferid,Completed
1667,979765,Amir Hossein Abbas ZARE,Zhiwei DENG,03:45,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1668,979765,Amir Hossein Abbas ZARE,Zhiwei DENG,02:42,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1669,979765,Zhiwei DENG,Amir Hossein Abbas ZARE,02:08,0,Passivity,0,From passivity,1,,Ferid,Completed
1670,979765,Amir Hossein Abbas ZARE,Zhiwei DENG,01:35,1,Passivity,1,From passivity,0,,Ferid,Completed
1671,979759,Amir Hossein Abbas ZARE,Oleksandr KHOTSIANIVSKYI,04:35,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1672,979759,Oleksandr KHOTSIANIVSKYI,Amir Hossein Abbas ZARE,04:08,0,Passivity,0,From passivity,1,,Ferid,Completed
1673,979759,Amir Hossein Abbas ZARE,Oleksandr KHOTSIANIVSKYI,03:37,2,To go behind,1,To go behind,0,,Ferid,Completed
1674,979759,Amir Hossein Abbas ZARE,Oleksandr KHOTSIANIVSKYI,03:37,2,Roll,1,Roll from parter,0,,Ferid,Completed
1675,979759,Amir Hossein Abbas ZARE,Oleksandr KHOTSIANIVSKYI,03:37,1,Passivity,1,From passivity,0,,Ferid,Completed
1676,979759,Amir Hossein Abbas ZARE,Oleksandr KHOTSIANIVSKYI,02:15,2,To go behind,1,To go behind,0,,Ferid,Completed
1677,979759,Amir Hossein Abbas ZARE,Oleksandr KHOTSIANIVSKYI,01:05,2,To go behind,1,To go behind,0,,Ferid,Completed
1678,979756,Taha AKGUL,Amir Hossein Abbas ZARE,05:35,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1679,979756,Amir Hossein Abbas ZARE,Taha AKGUL,04:27,0,Passivity,0,From passivity,1,,Ferid,Completed
1680,979756,Taha AKGUL,Amir Hossein Abbas ZARE,03:55,1,Passivity,1,From passivity,0,,Ferid,Completed
1681,979756,Taha AKGUL,Amir Hossein Abbas ZARE,02:52,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1682,979756,Amir Hossein Abbas ZARE,Taha AKGUL,02:22,0,Passivity,0,From passivity,1,,Ferid,Completed
1683,979756,Amir Hossein Abbas ZARE,Taha AKGUL,01:52,2,To go behind,1,To go behind,0,,Ferid,Completed
1684,979756,Amir Hossein Abbas ZARE,Taha AKGUL,00:52,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1685,979756,Taha AKGUL,Amir Hossein Abbas ZARE,02:55,2,Flag,1,Escape,0,1.0,Ferid,Completed
1686,979756,Taha AKGUL,Amir Hossein Abbas ZARE,02:52,2,To go behind,1,To go behind,0,,Ferid,Completed
1687,979752,Amir Hossein Abbas ZARE,Amarveer DHESI,05:26,2,To go behind,1,To go behind,0,,Ferid,Completed
1688,979752,Amarveer DHESI,Amir Hossein Abbas ZARE,04:23,0,Takedown,0,Double leg takedown,1,,Ferid,Completed
1689,979752,Amir Hossein Abbas ZARE,Amarveer DHESI,04:19,2,To go behind,1,To go behind,0,,Ferid,Completed
1690,979752,Amir Hossein Abbas ZARE,Amarveer DHESI,03:16,0,To go behind,0,To go behind,1,,Ferid,Completed
1691,979752,Amir Hossein Abbas ZARE,Amarveer DHESI,02:24,2,To go behind,1,To go behind,0,,Ferid,Completed
1692,979752,Amarveer DHESI,Amir Hossein Abbas ZARE,01:53,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1693,979752,Amarveer DHESI,Amir Hossein Abbas ZARE,01:09,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1694,979752,Amarveer DHESI,Amir Hossein Abbas ZARE,00:58,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1695,979752,Amir Hossein Abbas ZARE,Amarveer DHESI,00:54,2,To go behind,1,To go behind,0,,Ferid,Completed
1696,979752,Amir Hossein Abbas ZARE,Amarveer DHESI,00:11,0,Takedown,0,Single leg takedown,1,,Ferid,Completed
1697,982027,Milan Andras KORCSOG,Amir Hossein Abbas ZARE,04:34,0,Passivity,0,From passivity,1,,Ferid,Completed
1698,982027,Amir Hossein Abbas ZARE,Milan Andras KORCSOG,04:04,1,Passivity,1,From passivity,0,,Ferid,Completed
1699,982027,Amir Hossein Abbas ZARE,Milan Andras KORCSOG,04:00,2,To go behind,1,To go behind,0,,Ferid,Completed
1700,982027,Amir Hossein Abbas ZARE,Milan Andras KORCSOG,03:53,2,Roll,1,Roll from parter,0,,Ferid,Completed
1701,982027,Amir Hossein Abbas ZARE,Milan Andras KORCSOG,03:25,2,To go behind,1,To go behind,0,,Ferid,Completed
1702,982027,Amir Hossein Abbas ZARE,Milan Andras KORCSOG,03:13,2,Roll,1,Roll from parter,0,,Ferid,Completed
1703,982027,Amir Hossein Abbas ZARE,Milan Andras KORCSOG,01:57,2,To go behind,1,To go behind,0,,Ferid,Completed
1704,982020,Amir Hossein Abbas ZARE,Kamil Tomasz KOSCIOLEK,04:36,4,Takedown,1,Foot sweep,0,,Ferid,Completed
1705,982020,Amir Hossein Abbas ZARE,Kamil Tomasz KOSCIOLEK,04:11,2,To go behind,1,To go behind,0,,Ferid,Completed
1706,982020,Amir Hossein Abbas ZARE,Kamil Tomasz KOSCIOLEK,03:05,2,Flag,1,From passivity,0,1.0,Ferid,Completed
1707,982020,Amir Hossein Abbas ZARE,Kamil Tomasz KOSCIOLEK,02:22,2,To go behind,1,To go behind,0,,Ferid,Completed
1708,982016,Daniel LIGETI,Amir Hossein Abbas ZARE,04:50,0,Passivity,0,From passivity,1,,Ferid,Completed
1709,982016,Amir Hossein Abbas ZARE,Daniel LIGETI,04:20,1,Passivity,1,From passivity,0,,Ferid,Completed
1710,982016,Amir Hossein Abbas ZARE,Daniel LIGETI,03:43,2,Flag,1,From passivity,0,1.0,Ferid,Completed
1711,982016,Daniel LIGETI,Amir Hossein Abbas ZARE,02:35,2,Takedown,1,Single leg takedown,0,,Ferid,Completed
1712,982016,Amir Hossein Abbas ZARE,Daniel LIGETI,02:34,1,Flag,1,From passivity,0,1.0,Ferid,Completed
1713,982016,Amir Hossein Abbas ZARE,Daniel LIGETI,01:32,1,Flag,1,From passivity,0,1.0,Ferid,Completed
